SEQUENCE_NUM,RESPONSE_DATE,REFRIGERATOR_COST,INCOME,MORTGAGE,REASON,JOB,YEARS_AT_HOME,WASHER_PURCHASES,DRYER_PURCHASES,OLDEST_INQUIRY,OVEN_PURCHASES,OTHER_PURCHASES,ONLINE_CONV_RATIO,ACTION
816063,2005-07-01,39100,68135.0,108723.0,RESIDEN,Mgr,15.0,0.0,1.0,194.0,0.0,22.0,38.57899271,Offer New Refrigerator
453181,2020-01-23,14600,82837.0,95796.0,RESIDEN,Other,0.0,0.0,0.0,148.0,0.0,23.0,42.03308487,Offer New Refrigerator
511679,2008-09-23,36500,84978.0,125000.0,RESIDEN,Self,10.0,0.0,1.0,213.0,0.0,64.0,0.0,Offer New Refrigerator
296097,2018-11-12,5500,37368.0,48502.0,COMMERC,Mgr,9.0,0.0,2.0,49.0,0.0,10.0,33.12648397,Offer New Refrigerator
789038,2008-12-01,70500,196690.0,288512.0,RESIDEN,Self,9.0,0.0,0.0,227.0,2.0,24.0,29.58230092,Offer New Refrigerator
621407,2015-02-04,29000,32109.0,49912.0,RESIDEN,Other,34.0,0.0,0.0,279.0,1.0,23.0,39.79656076,Offer New Refrigerator
138824,2016-11-17,15000,116400.0,146450.0,RESIDEN,Other,17.5,0.0,1.0,256.0,1.0,29.0,0.0,Offer New Refrigerator
923425,2005-11-17,6300,69357.0,73726.0,COMMERC,Sales,3.0,2.0,0.0,163.0,1.0,22.0,42.40781425,Offer New Refrigerator
209500,2021-01-13,22000,15774.0,60115.0,RESIDEN,Other,27.0,0.0,1.0,213.0,0.0,24.0,25.57680965,Offer New Refrigerator
329717,2011-07-11,25000,23900.0,55700.0,0,Office,2.5,0.0,0.0,117.0,2.0,7.0,0.0,Offer New Refrigerator
649405,2005-07-24,43800,0.0,54046.0,RESIDEN,Other,0.0,5.0,0.0,113.0,0.0,19.0,29.99790497,Offer New Refrigerator
302722,2012-08-13,8400,82597.0,83858.0,COMMERC,Other,25.0,0.0,0.0,351.0,1.0,47.0,28.91075714,Offer New Refrigerator
488947,2013-03-13,12300,0.0,50530.0,COMMERC,Mgr,5.0,0.0,0.0,164.0,0.0,9.0,20.02628441,Offer New Refrigerator
918952,2015-08-26,6200,75657.0,84368.0,RESIDEN,Sales,4.0,0.0,0.0,122.0,0.0,30.0,32.55254333,Offer New Refrigerator
624152,2007-11-01,20600,147855.0,125839.0,0,ProfEx,4.0,1.0,0.0,97.0,3.0,34.0,29.69750665,Offer New Refrigerator
39224,2014-04-09,20000,32000.0,56373.0,RESIDEN,Other,1.0,0.0,0.0,114.0,1.0,17.0,0.0,Offer New Refrigerator
27319,2010-04-15,14800,90722.0,105695.0,RESIDEN,Office,31.0,0.0,0.0,321.0,2.0,50.0,35.2407413,Offer New Refrigerator
927843,2006-02-05,8400,30146.0,39326.0,COMMERC,ProfEx,11.0,0.0,0.0,183.0,0.0,12.0,23.09720188,Offer New Refrigerator
492309,2011-12-30,36800,35447.0,59890.0,RESIDEN,Other,0.0,0.0,0.0,0.0,7.0,0.0,31.17384352,Offer New Refrigerator
30722,2020-06-16,17000,56800.0,82000.0,RESIDEN,ProfEx,22.0,0.0,5.0,321.0,4.0,28.0,0.0,Offer New Refrigerator
494023,2015-05-18,49500,9000.0,55000.0,RESIDEN,Other,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer New Refrigerator
550535,2015-06-25,2900,103949.0,112505.0,COMMERC,Office,1.0,0.0,0.0,96.0,0.0,13.0,30.05113629,Offer New Refrigerator
678182,2008-09-30,38000,94083.0,132791.0,RESIDEN,Self,10.0,0.0,1.0,213.0,0.0,64.0,62.80173209,Offer New Refrigerator
809407,2013-01-21,11400,0.0,27439.0,COMMERC,0,27.0,0.0,0.0,208.0,0.0,5.0,23.83011058,Offer New Refrigerator
897383,2006-03-17,9300,84900.0,105798.0,RESIDEN,ProfEx,2.0,0.0,0.0,42.0,1.0,3.0,26.9566979,Offer New Refrigerator
314607,2006-07-28,11700,56990.0,83334.0,COMMERC,Other,4.0,0.0,2.0,177.0,0.0,13.0,30.9986945,Offer New Refrigerator
191148,2014-09-17,24000,19500.0,38000.0,RESIDEN,Other,0.0,0.0,1.0,199.0,0.0,17.0,0.0,Offer New Refrigerator
418846,2014-06-05,21300,107012.0,159949.0,RESIDEN,Mgr,15.0,0.0,0.0,166.0,0.0,26.0,33.35538267,Offer New Refrigerator
321952,2017-04-02,17400,55575.0,78661.0,RESIDEN,Other,17.0,1.0,0.0,199.0,1.0,20.0,38.99143137,Offer New Refrigerator
820724,2020-03-28,15600,83758.0,106992.0,COMMERC,ProfEx,3.0,0.0,0.0,128.0,1.0,24.0,39.01451939,Offer New Refrigerator
891440,2012-01-03,37800,31214.0,58282.0,RESIDEN,Other,0.0,0.0,0.0,0.0,7.0,0.0,34.22618958,Offer New Refrigerator
280228,2007-01-16,14900,65843.0,86628.0,COMMERC,Other,0.0,0.0,0.0,289.0,0.0,20.0,28.27556284,Offer New Refrigerator
340890,2008-10-08,40000,134029.0,191990.0,RESIDEN,Mgr,0.0,1.0,0.0,179.0,0.0,24.0,34.52145025,Offer New Refrigerator
719295,2015-02-05,29200,116202.0,160084.0,RESIDEN,ProfEx,6.0,0.0,0.0,124.0,3.0,26.0,32.64452984,Offer New Refrigerator
188660,2012-11-23,10300,46609.0,63812.0,RESIDEN,Other,1.0,0.0,0.0,185.0,2.0,13.0,29.14003137,Offer New Refrigerator
260241,2014-08-11,22900,136032.0,180899.0,RESIDEN,ProfEx,21.0,0.0,0.0,240.0,0.0,24.0,41.59674747,Offer New Refrigerator
482673,2010-09-10,17200,52011.0,65800.0,RESIDEN,Other,7.0,0.0,1.0,120.0,2.0,48.0,30.55651187,Offer New Refrigerator
571591,2009-02-02,5700,74172.0,79846.0,RESIDEN,ProfEx,0.0,0.0,0.0,157.0,0.0,28.0,47.41522866,Offer New Refrigerator
361096,2007-12-16,21700,128841.0,172954.0,RESIDEN,ProfEx,4.0,0.0,0.0,165.0,0.0,37.0,20.3428108,Offer New Refrigerator
140403,2015-05-31,52800,53532.0,68305.0,RESIDEN,Office,11.0,0.0,0.0,91.0,1.0,25.0,40.66968682,Offer New Refrigerator
828993,2007-03-09,15500,116543.0,133986.0,RESIDEN,0,17.0,0.0,0.0,165.0,1.0,18.0,37.57081963,Offer New Refrigerator
621691,2008-06-26,27600,150120.0,191972.0,COMMERC,Self,3.0,0.0,0.0,178.0,1.0,16.0,41.80742805,Offer New Refrigerator
477299,2021-03-21,23800,19612.0,77300.0,RESIDEN,ProfEx,15.0,0.0,6.0,173.0,0.0,19.0,0.0,Offer New Refrigerator
158977,2018-07-26,40300,369874.0,467112.0,COMMERC,ProfEx,2.0,0.0,0.0,328.0,4.0,15.0,40.79992141,Offer New Refrigerator
606896,2017-02-21,16700,86076.0,130341.0,RESIDEN,ProfEx,12.0,0.0,0.0,296.0,0.0,18.0,28.44799241,Offer New Refrigerator
431608,2009-10-12,11300,129489.0,195105.0,COMMERC,Office,0.0,0.0,1.0,356.0,0.0,16.0,41.63401796,Offer New Refrigerator
545445,2020-05-27,16700,64862.0,107919.0,COMMERC,ProfEx,10.0,0.0,0.0,260.0,0.0,11.0,36.82433903,Offer New Refrigerator
99127,2007-10-07,20000,23140.0,47548.0,RESIDEN,Other,1.0,0.0,0.0,322.0,0.0,24.0,35.45950962,Offer New Refrigerator
153333,2011-06-15,24000,111488.0,163796.0,RESIDEN,Mgr,15.0,0.0,0.0,186.0,0.0,25.0,32.22967397,Offer New Refrigerator
830180,2011-10-15,28200,76011.0,129352.0,RESIDEN,Office,1.0,0.0,0.0,303.0,0.0,23.0,36.39047361,Offer New Refrigerator
13614,2017-08-20,20800,156393.0,199881.0,RESIDEN,Other,7.0,0.0,0.0,0.0,2.0,16.0,30.92340746,Offer New Refrigerator
269786,2012-11-08,10000,0.0,0.0,0,Other,15.0,2.0,2.0,109.0,3.0,31.0,0.0,Offer New Refrigerator
439414,2008-03-09,24000,114196.0,150000.0,RESIDEN,Mgr,4.0,0.0,0.0,289.0,0.0,25.0,0.0,Offer New Refrigerator
11813,2015-05-26,50900,0.0,85196.0,COMMERC,Other,0.0,0.0,0.0,351.0,0.0,6.0,21.59548,Offer New Refrigerator
797266,2016-02-13,10000,91000.0,110000.0,RESIDEN,Other,16.0,1.0,3.0,124.0,2.0,22.0,0.0,Offer New Refrigerator
736473,2007-12-09,21600,61797.0,109007.0,RESIDEN,ProfEx,14.0,0.0,2.0,268.0,0.0,35.0,26.09217152,Offer New Refrigerator
875930,2019-06-12,10500,53537.0,66674.0,RESIDEN,Office,4.0,0.0,0.0,84.0,2.0,11.0,37.09841345,Offer New Refrigerator
870056,2019-11-23,13400,131524.0,148356.0,RESIDEN,Other,4.0,1.0,0.0,111.0,2.0,29.0,48.34023474,Offer New Refrigerator
707332,2007-06-20,17500,17889.0,94453.0,RESIDEN,Other,19.0,0.0,0.0,244.0,2.0,41.0,35.74477089,Offer New Refrigerator
829453,2018-09-08,58900,40100.0,70672.0,RESIDEN,Other,3.0,0.0,0.0,112.0,0.0,20.0,30.38843059,Offer New Refrigerator
25623,2011-11-15,30500,124225.0,181129.0,RESIDEN,Mgr,11.0,0.0,0.0,189.0,2.0,28.0,43.16839173,Offer New Refrigerator
339308,2020-08-19,18400,61049.0,96397.0,RESIDEN,Office,2.0,0.0,0.0,80.0,0.0,23.0,35.42557919,Offer New Refrigerator
951965,2006-01-25,8200,58536.0,66546.0,RESIDEN,Other,1.0,0.0,2.0,118.0,2.0,17.0,34.71164955,Offer New Refrigerator
959719,2013-10-26,16200,76211.0,104348.0,RESIDEN,Other,0.0,0.0,0.0,141.0,1.0,18.0,33.33441192,Offer New Refrigerator
828090,2009-07-07,9700,98232.0,117321.0,RESIDEN,Other,19.0,0.0,2.0,194.0,2.0,15.0,36.95089224,Offer New Refrigerator
648200,2008-01-02,22200,0.0,60904.0,RESIDEN,Other,0.0,0.0,0.0,288.0,0.0,18.0,37.74701961,Offer New Refrigerator
563138,2015-12-24,9100,62976.0,77829.0,COMMERC,Mgr,0.0,0.0,2.0,131.0,0.0,23.0,26.09041891,Offer New Refrigerator
137826,2017-01-07,15900,46731.0,71521.0,RESIDEN,ProfEx,18.0,0.0,0.0,192.0,0.0,22.0,40.36176991,Offer New Refrigerator
254835,2006-12-07,14000,51721.0,61193.0,RESIDEN,Other,0.0,0.0,0.0,187.0,2.0,12.0,25.81001106,Offer New Refrigerator
48657,2008-01-20,22600,69675.0,92300.0,RESIDEN,Other,16.0,0.0,6.0,240.0,0.0,30.0,0.0,Offer New Refrigerator
618318,2020-11-05,20300,37056.0,55027.0,RESIDEN,Other,0.0,0.0,0.0,224.0,0.0,13.0,40.3260493,Offer New Refrigerator
844901,2009-04-02,7500,57800.0,109600.0,RESIDEN,Mgr,4.0,0.0,1.0,124.0,1.0,18.0,0.0,Offer New Refrigerator
379538,2011-07-19,25000,86000.0,0.0,RESIDEN,Other,14.0,1.0,0.0,144.0,2.0,40.0,0.0,Offer New Refrigerator
76204,2007-10-06,20000,87800.0,163800.0,0,Mgr,14.0,2.0,6.0,244.0,0.0,25.0,0.0,Offer New Refrigerator
665726,2021-03-01,23200,96345.0,135081.0,RESIDEN,ProfEx,0.0,0.0,0.0,217.0,0.0,20.0,26.79993001,Offer New Refrigerator
891045,2010-02-17,13500,92989.0,111120.0,RESIDEN,Other,13.0,0.0,0.0,209.0,3.0,15.0,39.52184453,Offer New Refrigerator
311674,2007-09-24,19900,78142.0,102085.0,COMMERC,Mgr,12.0,0.0,0.0,160.0,0.0,27.0,34.09975711,Offer New Refrigerator
780958,2020-11-29,20900,55000.0,79900.0,COMMERC,Other,2.5,0.0,0.0,46.0,1.0,14.0,0.0,Offer New Refrigerator
241076,2019-09-18,12200,82904.0,125057.0,RESIDEN,Office,8.0,0.0,0.0,132.0,1.0,21.0,37.27313999,Offer New Refrigerator
691227,2009-09-23,11000,57554.0,68222.0,RESIDEN,ProfEx,14.0,0.0,0.0,215.0,3.0,32.0,36.5693479,Offer New Refrigerator
699067,2012-10-14,9700,0.0,54385.0,COMMERC,Other,10.0,0.0,0.0,315.0,1.0,13.0,34.17040354,Offer New Refrigerator
31258,2014-02-19,18600,57300.0,8000.0,RESIDEN,Other,6.0,0.0,0.0,68.0,1.0,17.0,0.0,Offer New Refrigerator
401935,2013-03-19,12400,49264.0,57923.0,RESIDEN,Other,0.0,0.0,0.0,182.0,2.0,13.0,27.00877688,Offer New Refrigerator
151306,2006-02-04,8400,80490.0,93028.0,RESIDEN,ProfEx,0.0,0.0,0.0,0.0,0.0,0.0,29.47376148,Offer New Refrigerator
330706,2017-01-08,15900,49516.0,105352.0,COMMERC,Other,0.0,0.0,2.0,54.0,0.0,9.0,40.27060762,Offer New Refrigerator
373603,2008-12-02,76500,38206.0,90000.0,RESIDEN,Other,12.0,0.0,0.0,135.0,0.0,26.0,0.0,Offer New Refrigerator
44250,2005-07-03,39600,0.0,44000.0,RESIDEN,Other,0.0,0.0,3.0,214.0,1.0,16.0,0.0,Offer New Refrigerator
779744,2006-05-26,10500,42003.0,53754.0,RESIDEN,Other,16.0,0.0,0.0,85.0,0.0,12.0,32.34295932,Offer New Refrigerator
738533,2008-12-20,3500,19400.0,20494.0,COMMERC,Other,5.0,0.0,0.0,96.0,0.0,9.0,0.0,Offer New Refrigerator
34392,2019-06-03,10300,51787.0,86200.0,COMMERC,Other,17.0,0.0,0.0,204.0,0.0,16.0,34.43524605,Offer New Refrigerator
360869,2011-08-22,26000,81764.0,118388.0,RESIDEN,ProfEx,9.0,0.0,0.0,130.0,0.0,18.0,28.15413466,Offer New Refrigerator
77667,2010-11-04,18400,88352.0,110216.0,COMMERC,Other,1.0,0.0,0.0,377.0,3.0,31.0,47.83067113,Offer New Refrigerator
504201,2010-06-13,15500,17727.0,39746.0,0,Office,1.0,0.0,0.0,204.0,0.0,16.0,40.66018644,Offer New Refrigerator
412816,2014-02-22,18700,47903.0,63933.0,COMMERC,Office,3.0,0.0,0.0,120.0,1.0,17.0,32.97759665,Offer New Refrigerator
768945,2016-08-14,13300,35000.0,44195.0,COMMERC,Other,8.0,0.0,0.0,92.0,0.0,4.0,35.24312086,Offer New Refrigerator
643167,2010-07-30,16400,0.0,51454.0,RESIDEN,Other,0.0,0.0,0.0,338.0,0.0,17.0,33.49183609,Offer New Refrigerator
188234,2015-05-07,43300,119351.0,179347.0,RESIDEN,Self,13.0,0.0,0.0,179.0,0.0,4.0,37.98046402,Offer New Refrigerator
27158,2017-04-18,17800,68889.0,85642.0,RESIDEN,Other,0.0,2.0,2.0,106.0,2.0,25.0,34.62992201,Offer New Refrigerator
330489,2006-06-17,10900,116030.0,125179.0,RESIDEN,Self,6.0,0.0,0.0,177.0,0.0,19.0,33.84909254,Offer New Refrigerator
174124,2014-08-02,22600,131098.0,176119.0,0,Mgr,26.0,0.0,5.0,340.0,1.0,28.0,33.05755986,Offer New Refrigerator
150642,2009-04-06,7600,48829.0,62357.0,RESIDEN,Office,3.0,0.0,1.0,93.0,2.0,12.0,35.67227361,Offer New Refrigerator
152496,2015-12-31,9300,21138.0,30700.0,RESIDEN,Other,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer New Refrigerator
786980,2005-12-24,7500,57340.0,80000.0,RESIDEN,ProfEx,4.0,0.0,5.0,86.0,3.0,14.0,0.0,Offer New Refrigerator
614698,2009-03-15,7000,7000.0,31200.0,RESIDEN,Other,5.0,0.0,0.0,265.0,0.0,12.0,0.0,Offer New Refrigerator
109559,2005-11-11,6200,0.0,33909.0,COMMERC,0,0.0,0.0,0.0,0.0,0.0,0.0,34.51740452,Offer New Refrigerator
548139,2006-05-30,10600,82365.0,100272.0,RESIDEN,ProfEx,3.0,1.0,0.0,122.0,0.0,26.0,33.65164695,Offer New Refrigerator
975823,2016-04-22,11300,40752.0,53683.0,COMMERC,Other,22.0,0.0,1.0,130.0,0.0,23.0,38.42588111,Offer New Refrigerator
675837,2010-08-23,16900,68940.0,88264.0,RESIDEN,Office,0.0,0.0,0.0,166.0,0.0,25.0,24.95531142,Offer New Refrigerator
440689,2009-05-09,8400,39991.0,58511.0,COMMERC,Office,10.0,0.0,0.0,177.0,0.0,19.0,24.29863608,Offer New Refrigerator
103176,2013-11-09,16500,65900.0,87000.0,RESIDEN,Other,26.0,0.0,3.0,110.0,5.0,35.0,0.0,Offer New Refrigerator
673503,2021-01-16,22000,188982.0,231933.0,RESIDEN,ProfEx,2.0,0.0,0.0,295.0,0.0,26.0,36.43459137,Offer New Refrigerator
727681,2020-10-11,19900,93619.0,130000.0,RESIDEN,Office,9.0,2.0,5.0,211.0,2.0,18.0,0.0,Offer New Refrigerator
873691,2010-09-15,17300,79412.0,114906.0,RESIDEN,Mgr,17.0,0.0,0.0,247.0,4.0,30.0,36.53643556,Offer New Refrigerator
844736,2007-08-05,18500,14111.0,71628.0,RESIDEN,Office,0.0,0.0,0.0,247.0,0.0,22.0,39.61154172,Offer New Refrigerator
658883,2019-03-04,8600,38646.0,54073.0,RESIDEN,Other,14.0,0.0,0.0,90.0,0.0,11.0,32.53025665,Offer New Refrigerator
55444,2016-07-13,12800,49349.0,70078.0,RESIDEN,Other,9.0,0.0,0.0,241.0,0.0,17.0,31.75405395,Offer New Refrigerator
155580,2018-07-05,36100,94801.0,146627.0,RESIDEN,Other,11.0,0.0,0.0,64.0,1.0,36.0,40.23487119,Offer New Refrigerator
760042,2010-08-26,17000,54218.0,75000.0,RESIDEN,Mgr,5.0,1.0,0.0,178.0,6.0,35.0,0.0,Offer New Refrigerator
835442,2018-08-06,42500,104027.0,158425.0,RESIDEN,Other,14.0,0.0,0.0,225.0,3.0,31.0,42.68375126,Offer New Refrigerator
91007,2009-07-29,10000,147234.0,175300.0,COMMERC,Office,6.0,0.0,0.0,193.0,1.0,56.0,0.0,Offer New Refrigerator
337583,2013-02-15,12000,84172.0,123415.0,RESIDEN,Office,9.0,0.0,0.0,139.0,1.0,21.0,38.58266988,Offer New Refrigerator
889950,2016-09-06,13700,64486.0,84759.0,RESIDEN,Office,4.0,2.0,3.0,182.0,3.0,29.0,37.07341346,Offer New Refrigerator
566598,2018-01-06,24500,69615.0,94656.0,RESIDEN,ProfEx,7.0,0.0,1.0,137.0,3.0,26.0,35.56529668,Offer New Refrigerator
318190,2013-11-19,16700,0.0,56374.0,RESIDEN,Office,1.0,0.0,0.0,73.0,1.0,9.0,40.82912873,Offer New Refrigerator
589351,2018-09-10,61400,46126.0,83800.0,0,Other,33.0,0.0,1.0,340.0,1.0,23.0,0.0,Offer New Refrigerator
450094,2021-01-25,22300,101738.0,145709.0,COMMERC,0,0.0,0.0,0.0,0.0,0.0,0.0,38.7199658,Offer New Refrigerator
134621,2016-03-27,10800,61791.0,78361.0,RESIDEN,Office,5.0,0.0,0.0,95.0,2.0,15.0,28.08852465,Offer New Refrigerator
642508,2015-03-02,31800,70680.0,114720.0,COMMERC,Other,5.0,0.0,0.0,116.0,11.0,20.0,43.06942356,Offer New Refrigerator
960976,2007-06-12,17300,20798.0,37980.0,0,Office,2.0,0.0,0.0,219.0,0.0,16.0,37.76321101,Offer New Refrigerator
454404,2016-12-31,15700,46124.0,67964.0,RESIDEN,ProfEx,6.0,0.0,0.0,156.0,2.0,12.0,28.79791858,Offer New Refrigerator
87292,2017-06-12,19000,145800.0,190300.0,RESIDEN,ProfEx,13.0,0.0,0.0,110.0,1.0,24.0,0.0,Offer New Refrigerator
63735,2009-12-01,12100,48149.0,74539.0,RESIDEN,ProfEx,17.0,0.0,0.0,200.0,0.0,15.0,23.13097189,Offer New Refrigerator
690424,2010-09-19,17400,58941.0,88470.0,COMMERC,ProfEx,4.0,0.0,0.0,123.0,0.0,12.0,25.55759334,Offer New Refrigerator
293727,2013-06-08,13800,85969.0,101664.0,COMMERC,ProfEx,0.0,0.0,0.0,69.0,0.0,19.0,36.83942264,Offer New Refrigerator
647439,2013-02-19,12000,74427.0,96270.0,RESIDEN,Other,18.0,0.0,1.0,170.0,2.0,40.0,0.0,Offer New Refrigerator
849184,2007-08-11,18600,64248.0,82690.0,RESIDEN,Mgr,0.0,1.0,0.0,89.0,0.0,23.0,53.84821989,Offer New Refrigerator
76660,2005-01-18,25200,73168.0,93608.0,RESIDEN,Office,9.0,0.0,0.0,151.0,0.0,21.0,35.59032677,Offer New Refrigerator
181497,2010-12-02,19000,43074.0,75700.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer New Refrigerator
207367,2005-10-08,5000,78565.0,98500.0,RESIDEN,ProfEx,24.0,0.0,0.0,52.0,3.0,14.0,0.0,Offer New Refrigerator
856748,2012-10-13,9700,44652.0,63232.0,RESIDEN,Other,9.0,0.0,0.0,102.0,0.0,22.0,37.03487587,Offer New Refrigerator
532636,2011-03-05,21400,96016.0,135783.0,RESIDEN,Mgr,14.0,0.0,0.0,169.0,2.0,25.0,35.61202481,Offer New Refrigerator
691665,2017-07-04,19800,56745.0,83146.0,RESIDEN,Other,11.0,0.0,0.0,85.0,0.0,10.0,7.862193632,Offer New Refrigerator
553470,2013-11-17,16700,102687.0,137417.0,RESIDEN,ProfEx,7.0,0.0,0.0,98.0,0.0,14.0,31.10800492,Offer New Refrigerator
779655,2009-08-08,10100,68240.0,84067.0,RESIDEN,Sales,8.0,0.0,0.0,131.0,0.0,35.0,28.44381048,Offer New Refrigerator
537431,2017-07-24,20100,38614.0,56295.0,COMMERC,Self,3.0,1.0,0.0,133.0,0.0,11.0,25.79265349,Offer New Refrigerator
671787,2007-10-08,20000,9722.0,173518.0,COMMERC,Mgr,21.0,0.0,0.0,89.0,2.0,20.0,31.12087741,Offer New Refrigerator
738470,2016-02-05,10000,59764.0,77870.0,RESIDEN,Sales,7.0,0.0,0.0,137.0,0.0,35.0,0.0,Offer New Refrigerator
563199,2018-08-21,48900,41260.0,102771.0,COMMERC,Self,8.0,0.0,0.0,192.0,3.0,35.0,41.21871452,Offer New Refrigerator
806536,2005-03-16,27300,0.0,43277.0,RESIDEN,Other,9.0,0.0,0.0,102.0,0.0,14.0,20.80819618,Offer New Refrigerator
45596,2014-10-05,24600,41300.0,61700.0,RESIDEN,Office,19.0,0.0,0.0,182.0,2.0,22.0,0.0,Offer New Refrigerator
219885,2005-02-23,26500,77198.0,131090.0,RESIDEN,Office,0.0,0.0,0.0,313.0,0.0,24.0,37.83016379,Offer New Refrigerator
431893,2010-01-26,13100,0.0,0.0,COMMERC,ProfEx,0.75,0.0,0.0,0.0,0.0,0.0,0.0,Offer New Refrigerator
753664,2015-11-05,8100,54841.0,71400.0,RESIDEN,Office,6.0,0.0,0.0,89.0,2.0,15.0,0.0,Offer New Refrigerator
435045,2007-10-12,20100,104183.0,139637.0,COMMERC,ProfEx,10.0,0.0,0.0,162.0,1.0,23.0,34.62420281,Offer New Refrigerator
352905,2006-05-17,10300,57676.0,71027.0,RESIDEN,0,19.0,0.0,0.0,158.0,1.0,11.0,33.99236607,Offer New Refrigerator
733112,2014-01-23,18000,39005.0,60000.0,RESIDEN,Other,10.0,2.0,0.0,113.0,5.0,5.0,0.0,Offer New Refrigerator
179785,2010-03-11,13900,88746.0,108160.0,COMMERC,Mgr,9.0,0.0,0.0,235.0,0.0,25.0,30.95143737,Offer New Oven
436518,2012-05-14,6000,65000.0,94355.0,0,Other,26.0,1.0,3.0,69.0,1.0,34.0,0.0,Offer New Oven
230920,2012-01-27,42600,22446.0,66485.0,RESIDEN,Other,17.0,0.0,0.0,204.0,0.0,30.0,41.15627594,Offer New Oven
344598,2009-02-22,6400,53476.0,70157.0,RESIDEN,ProfEx,7.0,0.0,3.0,164.0,1.0,30.0,21.13798157,Offer New Oven
102775,2015-08-12,5700,49806.0,82242.0,RESIDEN,0,3.0,0.0,0.0,210.0,3.0,30.0,31.2434087,Offer New Oven
637966,2006-05-12,10200,38223.0,60728.0,RESIDEN,Mgr,0.0,0.0,0.0,0.0,0.0,0.0,35.34785382,Offer New Oven
769769,2020-11-21,20700,0.0,64980.0,COMMERC,Office,6.0,0.0,0.0,113.0,1.0,5.0,17.69314418,Offer New Oven
434968,2010-01-15,13000,64499.0,86000.0,COMMERC,Other,1.0,0.0,0.0,109.0,0.0,19.0,0.0,Offer New Oven
288908,2012-11-12,10100,81263.0,98536.0,RESIDEN,Mgr,1.0,0.0,0.0,73.0,1.0,23.0,38.33125572,Offer New Oven
926912,2012-01-11,39500,132485.0,192838.0,RESIDEN,Mgr,0.0,1.0,0.0,176.0,0.0,24.0,31.7374782,Offer New Oven
652031,2019-01-31,8000,28000.0,41950.0,RESIDEN,Office,2.0,0.0,0.0,103.0,1.0,20.0,0.0,Offer New Oven
473882,2020-11-22,20700,69810.0,100756.0,COMMERC,Other,3.0,0.0,0.0,214.0,1.0,13.0,32.87190897,Offer New Oven
954065,2017-07-17,20000,127826.0,277500.0,COMMERC,Mgr,3.0,0.0,0.0,194.0,0.0,15.0,0.0,Offer New Oven
219425,2018-09-07,54000,176922.0,256977.0,RESIDEN,ProfEx,6.0,0.0,0.0,226.0,2.0,33.0,37.98968921,Offer New Oven
76810,2017-08-22,20800,58440.0,99244.0,RESIDEN,Office,1.0,0.0,4.0,175.0,0.0,46.0,37.48854569,Offer New Oven
896783,2020-01-13,14400,46955.0,67304.0,RESIDEN,Other,2.0,0.0,0.0,172.0,0.0,13.0,36.55518895,Offer New Oven
533039,2007-05-11,16700,77083.0,103540.0,RESIDEN,Other,17.0,0.0,0.0,171.0,0.0,10.0,37.2264306,Offer New Oven
750631,2012-12-13,10700,124330.0,176350.0,RESIDEN,Other,8.0,0.0,0.0,223.0,1.0,19.0,33.96477734,Offer New Oven
665162,2019-06-22,10600,56352.0,75277.0,RESIDEN,Office,5.0,0.0,0.0,98.0,2.0,15.0,26.24239431,Offer New Oven
261058,2015-09-07,6500,48000.0,61000.0,RESIDEN,Other,1.0,1.0,0.0,97.0,6.0,38.0,0.0,Offer New Oven
67628,2015-09-14,6700,134616.0,155034.0,COMMERC,ProfEx,13.0,1.0,0.0,215.0,0.0,19.0,19.49387198,Offer New Oven
307657,2013-08-10,15000,59000.0,86420.0,RESIDEN,Office,1.5,0.0,0.0,160.0,0.0,25.0,0.0,Offer New Oven
535165,2019-07-13,11000,131949.0,165096.0,COMMERC,ProfEx,5.0,0.0,0.0,440.0,0.0,42.0,26.90476645,Offer New Oven
560746,2016-11-24,15100,45351.0,65481.0,RESIDEN,Other,4.0,0.0,0.0,92.0,9.0,18.0,39.07015305,Offer New Oven
941514,2016-01-10,9500,42699.0,57680.0,RESIDEN,0,10.0,0.0,0.0,114.0,1.0,26.0,25.07515295,Offer New Oven
545671,2010-02-25,13700,90714.0,120292.0,RESIDEN,Office,11.0,0.0,0.0,216.0,0.0,13.0,40.30430134,Offer New Oven
673293,2007-11-14,21000,69097.0,105200.0,RESIDEN,Other,0.0,1.0,0.0,238.0,1.0,13.0,40.30577357,Offer New Oven
929324,2020-06-02,16800,67049.0,89729.0,COMMERC,Other,0.0,0.0,0.0,286.0,0.0,20.0,28.73912802,Offer New Oven
414093,2019-02-18,8300,47000.0,78320.0,COMMERC,Other,18.0,0.0,0.0,196.0,1.0,17.0,0.0,Offer New Oven
426942,2010-03-08,13900,155486.0,178789.0,RESIDEN,ProfEx,7.0,0.0,1.0,192.0,4.0,26.0,41.17671183,Offer New Oven
839149,2011-10-18,28300,0.0,29512.0,COMMERC,Other,24.0,0.0,0.0,78.0,2.0,14.0,30.51328344,Offer New Oven
553668,2005-10-17,5300,44993.0,50673.0,COMMERC,Office,7.0,0.0,0.0,185.0,0.0,18.0,27.90612273,Offer New Oven
819119,2019-08-09,11600,35865.0,50000.0,RESIDEN,Other,0.0,0.0,0.0,78.0,0.0,15.0,0.0,Offer New Oven
